event_id,event_datetime,event_parish,event_lat,event_lon,station_parish,station_network,station_name,station_slug,station_lat,station_lon,distance_mi,records,coverage_pct,event_total_in,peak_rain_rate_inhr,qc_negative_resets,qc_big_1min_increments,max_5min_in,max_15min_in,max_30min_in,max_60min_in,max_180min_in
1055149,2022-08-10 12:50:00,JEFFERSON,29.86,-90.07,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,4.21,499,118.5,0.29,5.76,0,0,0.24,0.27,0.27,0.28,0.29
1055149,2022-08-10 12:50:00,JEFFERSON,29.86,-90.07,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,4.662,515,122.3,2.33,6.78,0,0,0.49,1.16,1.8,2.3,2.3
1055147,2022-08-10 12:09:00,JEFFERSON,29.9,-90.08,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,1.446,509,120.9,0.47,5.76,0,0,0.24,0.27,0.27,0.28,0.28
1055147,2022-08-10 12:09:00,JEFFERSON,29.9,-90.08,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,2.345,543,129.0,1.05,4.88,0,0,0.26,0.34,0.63,0.75,0.75
1055147,2022-08-10 12:09:00,JEFFERSON,29.9,-90.08,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,2.767,446,105.9,0.6,4.76,1,0,0.17,0.25,0.26,0.43,0.44
1055147,2022-08-10 12:09:00,JEFFERSON,29.9,-90.08,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,2.874,744,176.7,1.71,5.59,0,0,0.32,0.69,0.97,0.99,0.99
1055147,2022-08-10 12:09:00,JEFFERSON,29.9,-90.08,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,3.504,606,143.9,2.69,8.11,1,0,1.77,2.24,2.27,2.27,2.27
1055147,2022-08-10 12:09:00,JEFFERSON,29.9,-90.08,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,4.174,467,110.9,0.1,1.11,0,0,0.07,0.1,0.1,0.1,0.1
1055147,2022-08-10 12:09:00,JEFFERSON,29.9,-90.08,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,4.36,554,131.6,1.04,3.67,0,0,0.19,0.3,0.49,0.73,0.73
1055146,2022-08-10 11:29:00,ORLEANS,29.9191,-90.1239,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,0.598,578,137.3,0.75,4.88,0,0,0.2,0.34,0.63,0.75,0.75
1055146,2022-08-10 11:29:00,ORLEANS,29.9191,-90.1239,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,1.264,574,136.3,0.43,2.09,0,0,0.1,0.24,0.36,0.41,0.43
1055146,2022-08-10 11:29:00,ORLEANS,29.9191,-90.1239,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,2.511,778,184.8,0.3,2.81,0,0,0.13,0.25,0.26,0.27,0.3
1055146,2022-08-10 11:29:00,ORLEANS,29.9191,-90.1239,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,2.85,511,121.4,0.28,4.24,0,0,0.17,0.19,0.19,0.19,0.19
1055146,2022-08-10 11:29:00,ORLEANS,29.9191,-90.1239,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,3.026,767,182.2,0.79,5.38,0,0,0.31,0.54,0.68,0.72,0.79
1055146,2022-08-10 11:29:00,ORLEANS,29.9191,-90.1239,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,3.902,454,107.8,0.33,4.76,1,0,0.17,0.17,0.17,0.17,0.17
1055146,2022-08-10 11:29:00,ORLEANS,29.9191,-90.1239,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,4.347,589,139.9,0.82,3.67,0,0,0.19,0.3,0.49,0.73,0.82
1055146,2022-08-10 11:29:00,ORLEANS,29.9191,-90.1239,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,4.713,452,107.4,0.89,5.59,0,0,0.38,0.74,0.88,0.89,0.89
1055203,2022-08-11 13:15:00,EAST BATON ROUGE,30.42,-91.15,East Baton Rouge,eastbatonrouge,Louisiana State University (Alex Box Stadium),alexbox,30.411238,-91.183516,2.087,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1055203,2022-08-11 13:15:00,EAST BATON ROUGE,30.42,-91.15,East Baton Rouge,eastbatonrouge,Louisiana State University (Tiger Stadium),tigerstadium,30.411921,-91.183756,2.087,420,99.8,0.11,0.87,0,0,0.06,0.1,0.11,0.11,0.11
1057934,2022-09-03 14:50:00,ORLEANS,29.92,-90.1,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,0.97,422,100.2,0.77,6.7,0,0,0.4,0.66,0.68,0.68,0.68
1057934,2022-09-03 14:50:00,ORLEANS,29.92,-90.1,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,1.418,420,99.8,2.03,7.11,0,0,0.49,0.91,1.03,1.03,1.03
1057934,2022-09-03 14:50:00,ORLEANS,29.92,-90.1,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,1.677,419,99.5,1.07,6.0,0,0,0.41,0.46,0.5,0.57,0.57
1057934,2022-09-03 14:50:00,ORLEANS,29.92,-90.1,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,1.893,590,140.1,1.07,4.57,0,0,0.27,0.4,0.57,0.68,0.69
1057934,2022-09-03 14:50:00,ORLEANS,29.92,-90.1,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,2.554,420,99.8,2.53,7.58,0,0,0.41,1.03,1.5,1.86,1.87
1057934,2022-09-03 14:50:00,ORLEANS,29.92,-90.1,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,2.625,702,166.7,1.27,5.54,0,0,0.32,0.62,1.05,1.06,1.07
1057934,2022-09-03 14:50:00,ORLEANS,29.92,-90.1,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,3.237,592,140.6,0.39,2.43,0,0,0.18,0.31,0.36,0.37,0.37
1057934,2022-09-03 14:50:00,ORLEANS,29.92,-90.1,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,3.406,422,100.2,1.27,8.6,0,0,0.47,0.72,1.04,1.18,1.19
1057934,2022-09-03 14:50:00,ORLEANS,29.92,-90.1,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,4.464,421,100.0,2.19,5.7,0,0,0.42,1.01,1.65,1.97,1.98
1057934,2022-09-03 14:50:00,ORLEANS,29.92,-90.1,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,4.604,421,100.0,1.65,7.2,0,0,0.42,1.14,1.58,1.63,1.64
1057934,2022-09-03 14:50:00,ORLEANS,29.92,-90.1,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,4.809,418,99.3,1.18,4.54,0,0,0.35,0.69,0.93,1.16,1.17
1057932,2022-09-03 14:35:00,ORLEANS,29.9202,-90.102,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,0.865,422,100.2,0.14,4.8,0,0,0.07,0.09,0.09,0.09,0.09
1057932,2022-09-03 14:35:00,ORLEANS,29.9202,-90.102,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,1.537,420,99.8,1.14,5.19,0,0,0.27,0.56,0.83,0.99,1.0
1057932,2022-09-03 14:35:00,ORLEANS,29.9202,-90.102,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,1.584,419,99.5,0.61,5.01,0,0,0.26,0.37,0.45,0.57,0.57
1057932,2022-09-03 14:35:00,ORLEANS,29.9202,-90.102,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,1.959,601,142.8,0.69,3.97,0,0,0.18,0.4,0.57,0.68,0.69
1057932,2022-09-03 14:35:00,ORLEANS,29.9202,-90.102,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,2.655,420,99.8,1.87,7.58,0,0,0.41,1.03,1.5,1.86,1.87
1057932,2022-09-03 14:35:00,ORLEANS,29.9202,-90.102,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,2.679,704,167.2,1.07,5.54,0,0,0.32,0.62,1.05,1.06,1.07
1057932,2022-09-03 14:35:00,ORLEANS,29.9202,-90.102,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,3.143,603,143.2,0.38,2.43,0,0,0.18,0.31,0.36,0.37,0.37
1057932,2022-09-03 14:35:00,ORLEANS,29.9202,-90.102,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,3.455,422,100.2,1.19,8.6,0,0,0.47,0.72,1.04,1.18,1.19
1057932,2022-09-03 14:35:00,ORLEANS,29.9202,-90.102,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,4.572,421,100.0,1.98,5.7,0,0,0.42,1.01,1.65,1.97,1.98
1057932,2022-09-03 14:35:00,ORLEANS,29.9202,-90.102,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,4.577,421,100.0,1.64,7.2,0,0,0.42,1.14,1.58,1.63,1.64
1057932,2022-09-03 14:35:00,ORLEANS,29.9202,-90.102,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,4.861,418,99.3,1.17,4.54,0,0,0.35,0.69,0.93,1.16,1.17
1057937,2022-09-03 14:50:00,ORLEANS,29.923,-90.0807,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,0.306,420,99.8,2.03,7.11,0,0,0.49,0.91,1.03,1.03,1.03
1057937,2022-09-03 14:50:00,ORLEANS,29.923,-90.0807,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,1.284,590,140.1,1.07,4.57,0,0,0.27,0.4,0.57,0.68,0.69
1057937,2022-09-03 14:50:00,ORLEANS,29.923,-90.0807,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,1.472,420,99.8,2.53,7.58,0,0,0.41,1.03,1.5,1.86,1.87
1057937,2022-09-03 14:50:00,ORLEANS,29.923,-90.0807,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,2.032,702,166.7,1.27,5.54,0,0,0.32,0.62,1.05,1.06,1.07
1057937,2022-09-03 14:50:00,ORLEANS,29.923,-90.0807,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,2.135,422,100.2,0.77,6.7,0,0,0.4,0.66,0.68,0.68,0.68
1057937,2022-09-03 14:50:00,ORLEANS,29.923,-90.0807,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,2.542,419,99.5,1.07,6.0,0,0,0.41,0.46,0.5,0.57,0.57
1057937,2022-09-03 14:50:00,ORLEANS,29.923,-90.0807,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,2.796,422,100.2,1.27,8.6,0,0,0.47,0.72,1.04,1.18,1.19
1057937,2022-09-03 14:50:00,ORLEANS,29.923,-90.0807,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,3.313,421,100.0,2.19,5.7,0,0,0.42,1.01,1.65,1.97,1.98
1057937,2022-09-03 14:50:00,ORLEANS,29.923,-90.0807,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,4.019,592,140.6,0.39,2.43,0,0,0.18,0.31,0.36,0.37,0.37
1057937,2022-09-03 14:50:00,ORLEANS,29.923,-90.0807,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,4.13,418,99.3,1.18,4.54,0,0,0.35,0.69,0.93,1.16,1.17
1057937,2022-09-03 14:50:00,ORLEANS,29.923,-90.0807,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,4.687,421,100.0,1.65,7.2,0,0,0.42,1.14,1.58,1.63,1.64
1057945,2022-09-03 14:50:00,ORLEANS,29.9233,-90.1011,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,1.018,422,100.2,0.77,6.7,0,0,0.4,0.66,0.68,0.68,0.68
1057945,2022-09-03 14:50:00,ORLEANS,29.9233,-90.1011,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,1.475,419,99.5,1.07,6.0,0,0,0.41,0.46,0.5,0.57,0.57
1057945,2022-09-03 14:50:00,ORLEANS,29.9233,-90.1011,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,1.494,420,99.8,2.03,7.11,0,0,0.49,0.91,1.03,1.03,1.03
1057945,2022-09-03 14:50:00,ORLEANS,29.9233,-90.1011,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,1.765,590,140.1,1.07,4.57,0,0,0.27,0.4,0.57,0.68,0.69
1057945,2022-09-03 14:50:00,ORLEANS,29.9233,-90.1011,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,2.473,702,166.7,1.27,5.54,0,0,0.32,0.62,1.05,1.06,1.07
1057945,2022-09-03 14:50:00,ORLEANS,29.9233,-90.1011,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,2.519,420,99.8,2.53,7.58,0,0,0.41,1.03,1.5,1.86,1.87
1057945,2022-09-03 14:50:00,ORLEANS,29.9233,-90.1011,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,3.03,592,140.6,0.39,2.43,0,0,0.18,0.31,0.36,0.37,0.37
1057945,2022-09-03 14:50:00,ORLEANS,29.9233,-90.1011,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,3.246,422,100.2,1.27,8.6,0,0,0.47,0.72,1.04,1.18,1.19
1057945,2022-09-03 14:50:00,ORLEANS,29.9233,-90.1011,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,4.37,421,100.0,1.65,7.2,0,0,0.42,1.14,1.58,1.63,1.64
1057945,2022-09-03 14:50:00,ORLEANS,29.9233,-90.1011,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,4.454,421,100.0,2.19,5.7,0,0,0.42,1.01,1.65,1.97,1.98
1057945,2022-09-03 14:50:00,ORLEANS,29.9233,-90.1011,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,4.651,418,99.3,1.18,4.54,0,0,0.35,0.69,0.93,1.16,1.17
1057935,2022-09-03 14:50:00,ORLEANS,29.9267,-90.073,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,0.461,420,99.8,2.03,7.11,0,0,0.49,0.91,1.03,1.03,1.03
1057935,2022-09-03 14:50:00,ORLEANS,29.9267,-90.073,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,0.962,420,99.8,2.53,7.58,0,0,0.41,1.03,1.5,1.86,1.87
1057935,2022-09-03 14:50:00,ORLEANS,29.9267,-90.073,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,1.123,590,140.1,1.07,4.57,0,0,0.27,0.4,0.57,0.68,0.69
1057935,2022-09-03 14:50:00,ORLEANS,29.9267,-90.073,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,1.777,702,166.7,1.27,5.54,0,0,0.32,0.62,1.05,1.06,1.07
1057935,2022-09-03 14:50:00,ORLEANS,29.9267,-90.073,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,2.487,422,100.2,1.27,8.6,0,0,0.47,0.72,1.04,1.18,1.19
1057935,2022-09-03 14:50:00,ORLEANS,29.9267,-90.073,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,2.65,422,100.2,0.77,6.7,0,0,0.4,0.66,0.68,0.68,0.68
1057935,2022-09-03 14:50:00,ORLEANS,29.9267,-90.073,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,2.788,421,100.0,2.19,5.7,0,0,0.42,1.01,1.65,1.97,1.98
1057935,2022-09-03 14:50:00,ORLEANS,29.9267,-90.073,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,2.899,419,99.5,1.07,6.0,0,0,0.41,0.46,0.5,0.57,0.57
1057935,2022-09-03 14:50:00,ORLEANS,29.9267,-90.073,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,3.757,418,99.3,1.18,4.54,0,0,0.35,0.69,0.93,1.16,1.17
1057935,2022-09-03 14:50:00,ORLEANS,29.9267,-90.073,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,4.303,592,140.6,0.39,2.43,0,0,0.18,0.31,0.36,0.37,0.37
1057935,2022-09-03 14:50:00,ORLEANS,29.9267,-90.073,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,4.647,421,100.0,1.65,7.2,0,0,0.42,1.14,1.58,1.63,1.64
1057931,2022-09-03 14:29:00,ORLEANS,29.94,-90.12,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,0.202,419,99.5,0.57,5.01,0,0,0.26,0.37,0.45,0.57,0.57
1057931,2022-09-03 14:29:00,ORLEANS,29.94,-90.12,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,1.417,606,143.9,0.37,2.43,0,0,0.18,0.31,0.36,0.37,0.37
1057931,2022-09-03 14:29:00,ORLEANS,29.94,-90.12,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,1.754,422,100.2,0.09,1.43,0,0,0.07,0.09,0.09,0.09,0.09
1057931,2022-09-03 14:29:00,ORLEANS,29.94,-90.12,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,2.366,605,143.7,0.69,3.97,0,0,0.18,0.4,0.57,0.68,0.69
1057931,2022-09-03 14:29:00,ORLEANS,29.94,-90.12,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,2.723,704,167.2,1.07,5.54,0,0,0.32,0.62,1.05,1.06,1.07
1057931,2022-09-03 14:29:00,ORLEANS,29.94,-90.12,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,2.935,420,99.8,1.01,5.19,0,0,0.27,0.56,0.83,0.99,1.0
1057931,2022-09-03 14:29:00,ORLEANS,29.94,-90.12,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,3.251,421,100.0,1.64,7.2,0,0,0.42,1.14,1.58,1.63,1.64
1057931,2022-09-03 14:29:00,ORLEANS,29.94,-90.12,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,3.297,422,100.2,1.19,8.6,0,0,0.47,0.72,1.04,1.18,1.19
1057931,2022-09-03 14:29:00,ORLEANS,29.94,-90.12,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,3.476,420,99.8,1.87,7.58,0,0,0.41,1.03,1.5,1.86,1.87
1057931,2022-09-03 14:29:00,ORLEANS,29.94,-90.12,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,4.191,420,99.8,1.7,6.62,0,0,0.38,0.72,1.26,1.69,1.7
1057931,2022-09-03 14:29:00,ORLEANS,29.94,-90.12,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,4.587,418,99.3,1.17,4.54,0,0,0.35,0.69,0.93,1.16,1.17
1057949,2022-09-03 14:57:00,ORLEANS,29.94,-90.12,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,0.202,419,99.5,1.51,7.02,0,0,0.48,0.89,0.94,0.94,0.94
1057949,2022-09-03 14:57:00,ORLEANS,29.94,-90.12,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,1.417,589,139.9,0.71,6.78,0,0,0.29,0.33,0.36,0.37,0.37
1057949,2022-09-03 14:57:00,ORLEANS,29.94,-90.12,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,1.754,422,100.2,1.26,6.7,0,0,0.45,0.99,1.17,1.17,1.17
1057949,2022-09-03 14:57:00,ORLEANS,29.94,-90.12,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,2.366,586,139.2,1.23,4.57,0,0,0.27,0.51,0.57,0.68,0.69
1057949,2022-09-03 14:57:00,ORLEANS,29.94,-90.12,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,2.723,701,166.5,1.52,5.54,0,0,0.32,0.62,1.05,1.06,1.07
1057949,2022-09-03 14:57:00,ORLEANS,29.94,-90.12,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,2.935,420,99.8,2.27,7.11,0,0,0.49,0.94,1.27,1.27,1.27
1057949,2022-09-03 14:57:00,ORLEANS,29.94,-90.12,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,3.251,421,100.0,1.66,7.2,0,0,0.42,1.14,1.58,1.63,1.64
1057949,2022-09-03 14:57:00,ORLEANS,29.94,-90.12,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,3.297,422,100.2,1.4,8.6,0,0,0.47,0.72,1.04,1.18,1.19
1057949,2022-09-03 14:57:00,ORLEANS,29.94,-90.12,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,3.476,420,99.8,2.77,7.58,0,0,0.41,1.03,1.5,1.86,1.87
1057949,2022-09-03 14:57:00,ORLEANS,29.94,-90.12,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,4.191,420,99.8,1.73,6.62,0,0,0.38,0.72,1.26,1.69,1.7
1057949,2022-09-03 14:57:00,ORLEANS,29.94,-90.12,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,4.587,418,99.3,1.2,4.54,0,0,0.35,0.69,0.93,1.16,1.17
1057933,2022-09-03 14:47:00,ORLEANS,29.9412,-90.1168,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,0.341,419,99.5,0.82,5.14,0,0,0.26,0.37,0.45,0.57,0.57
1057933,2022-09-03 14:47:00,ORLEANS,29.9412,-90.1168,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,1.52,594,141.1,0.39,2.43,0,0,0.18,0.31,0.36,0.37,0.37
1057933,2022-09-03 14:47:00,ORLEANS,29.9412,-90.1168,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,1.815,422,100.2,0.55,6.7,0,0,0.26,0.46,0.46,0.46,0.46
1057933,2022-09-03 14:47:00,ORLEANS,29.9412,-90.1168,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,2.172,592,140.6,0.97,4.57,0,0,0.24,0.4,0.57,0.68,0.69
1057933,2022-09-03 14:47:00,ORLEANS,29.9412,-90.1168,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,2.516,702,166.7,1.16,5.54,0,0,0.32,0.62,1.05,1.06,1.07
1057933,2022-09-03 14:47:00,ORLEANS,29.9412,-90.1168,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,2.807,420,99.8,1.93,7.11,0,0,0.49,0.84,0.93,0.99,1.0
1057933,2022-09-03 14:47:00,ORLEANS,29.9412,-90.1168,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,3.089,422,100.2,1.22,8.6,0,0,0.47,0.72,1.04,1.18,1.19
1057933,2022-09-03 14:47:00,ORLEANS,29.9412,-90.1168,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,3.137,421,100.0,1.65,7.2,0,0,0.42,1.14,1.58,1.63,1.64
1057933,2022-09-03 14:47:00,ORLEANS,29.9412,-90.1168,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,3.291,420,99.8,2.37,7.58,0,0,0.41,1.03,1.5,1.86,1.87
1057933,2022-09-03 14:47:00,ORLEANS,29.9412,-90.1168,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,4.058,419,99.5,1.71,6.62,0,0,0.38,0.72,1.26,1.69,1.7
1057933,2022-09-03 14:47:00,ORLEANS,29.9412,-90.1168,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,4.384,418,99.3,1.17,4.54,0,0,0.35,0.69,0.93,1.16,1.17
1057948,2022-09-03 14:50:00,ORLEANS,29.9493,-90.1316,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,0.473,592,140.6,0.39,2.43,0,0,0.18,0.31,0.36,0.37,0.37
1057948,2022-09-03 14:50:00,ORLEANS,29.9493,-90.1316,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,1.097,419,99.5,1.07,6.0,0,0,0.41,0.46,0.5,0.57,0.57
1057948,2022-09-03 14:50:00,ORLEANS,29.9493,-90.1316,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,2.569,422,100.2,0.77,6.7,0,0,0.4,0.66,0.68,0.68,0.68
1057948,2022-09-03 14:50:00,ORLEANS,29.9493,-90.1316,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,2.873,421,100.0,1.65,7.2,0,0,0.42,1.14,1.58,1.63,1.64
1057948,2022-09-03 14:50:00,ORLEANS,29.9493,-90.1316,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,3.104,590,140.1,1.07,4.57,0,0,0.27,0.4,0.57,0.68,0.69
1057948,2022-09-03 14:50:00,ORLEANS,29.9493,-90.1316,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,3.29,702,166.7,1.27,5.54,0,0,0.32,0.62,1.05,1.06,1.07
